appgenre_id,appid,genres_id
22753,465000,19
22754,465010,6
22755,465010,14
22756,465010,21
22757,465020,14
22758,465050,2
22759,465050,9
22760,465050,14
22761,465060,2
22762,465070,2
22763,465090,21
22764,465090,23
22765,465130,2
22766,465130,14
22767,465150,21
22768,465170,3
22769,465170,6
22770,465180,3
22771,465180,6
22772,465180,14
22773,465190,2
22774,465190,3
22775,465190,14
22776,465200,2
22777,465200,3
22778,465200,9
22779,465200,14
22780,465200,19
22781,465240,2
22782,465240,14
22783,465280,3
22784,465310,14
22785,465360,2
22786,465360,24
22787,465430,2
22788,465430,3
22789,465430,14
22790,465440,2
22791,465440,11
22792,465440,14
22793,465450,2
22794,465450,3
22795,465450,9
22796,465450,14
22797,465450,21
22798,465490,3
22799,465490,9
22800,465490,14
22801,465490,19
22802,465490,24
22803,465510,6
22804,465510,14
22805,465510,19
22806,465520,3
22807,465520,6
22808,465520,14
22809,465540,2
22810,465540,19
22811,465650,14
22812,465650,21
22813,465650,23
22814,465650,24
22815,465660,14
22816,465660,21
22817,465660,23
22818,465660,24
22819,465670,14
22820,465710,2
22821,465710,3
22822,465710,11
22823,465710,14
22824,465710,19
22825,465710,24
22826,465720,3
22827,465720,6
22828,465750,24
22829,465760,2
22830,465760,3
22831,465760,14
22832,465780,2
22833,465780,3
22834,465780,6
22835,465780,14
22836,465780,18
22837,465780,21
22838,465780,23
22839,465840,2
22840,465860,3
22841,465860,6
22842,465870,2
22843,465890,3
22844,465890,6
22845,465900,3
22846,465900,6
22847,465920,3
22848,465920,6
22849,465930,3
22850,465930,14
22851,465960,6
22852,465970,6
22853,465970,24
22854,465990,3
22855,465990,6
22856,466000,3
22857,466000,6
22858,466010,6
22859,466020,3
22860,466020,6
22861,466030,3
22862,466030,6
22863,466040,6
22864,466040,24
22865,466050,3
22866,466050,6
22867,466060,3
22868,466060,6
22869,466070,6
22870,466070,24
22871,466080,3
22872,466080,6
22873,466100,3
22874,466100,6
22875,466110,2
22876,466110,6
22877,466110,14
22878,466130,2
22879,466130,3
22880,466130,14
22881,466160,14
22882,466160,19
22883,466170,6
22884,466170,14
22885,466210,2
22886,466210,6
22887,466210,14
22888,466210,18
22889,466210,21
22890,466210,23
22891,466240,2
22892,466240,11
22893,466240,14
22894,466280,2
22895,466280,3
22896,466280,14
22897,466290,2
22898,466290,9
22899,466290,14
22900,466300,3
22901,466300,19
22902,466300,24
22903,466350,2
22904,466350,3
22905,466350,14
22906,466420,2
22907,466420,3
22908,466420,6
22909,466420,14
22910,466420,19
22911,466430,3
22912,466430,14
22913,466430,19
22914,466480,2
22915,466480,3
22916,466480,14
22917,466490,3
22918,466490,6
22919,466500,14
22920,466520,2
22921,466520,3
22922,466520,6
22923,466520,14
22924,466520,21
22925,466560,14
22926,466560,21
22927,466560,24
22928,466580,14
22929,466580,19
22930,466660,3
22931,466660,11
22932,466660,14
22933,466660,15
22934,466660,19
22935,466720,6
22936,466720,11
22937,466730,6
22938,466730,14
22939,466730,24
22940,466740,2
22941,466740,3
22942,466740,14
22943,466770,2
22944,466770,9
22945,466770,14
22946,466780,3
22947,466780,6
22948,466780,24
22949,466790,2
22950,466790,14
22951,466800,3
22952,466800,6
22953,466800,21
22954,466810,3
22955,466810,6
22956,466810,14
22957,466820,2
22958,466820,14
22959,466830,3
22960,466830,6
22961,466830,14
22962,466830,21
22963,466840,2
22964,466840,6
22965,466840,14
22966,466860,14
22967,466860,19
22968,466860,21
22969,466860,24
22970,466890,2
22971,466890,3
22972,466900,2
22973,466910,6
22974,466910,11
22975,466920,3
22976,466920,19
22977,466920,24
22978,466940,2
22979,466940,11
22980,466940,14
22981,466940,21
22982,466980,2
22983,466980,6
22984,466980,9
22985,466980,14
22986,466980,18
22987,467000,2
22988,467000,14
22989,467060,6
22990,467060,14
22991,467060,21
22992,467060,24
22993,467090,6
22994,467090,14
22995,467120,6
22996,467120,14
22997,467170,6
22998,467170,14
22999,467170,24
23000,467210,6
23001,467210,14
23002,467220,2
23003,467220,3
23004,467220,6
23005,467220,14
23006,467270,2
23007,467270,14
23008,467270,19
23009,467270,24
23010,467290,3
23011,467290,6
23012,467310,3
23013,467310,14
23014,467310,19
23015,467320,2
23016,467320,6
23017,467320,14
23018,467320,19
23019,467330,2
23020,467330,14
23021,467330,19
23022,467350,2
23023,467350,3
23024,467350,24
23025,467360,3
23026,467360,11
23027,467360,14
23028,467370,6
23029,467370,14
23030,467370,24
23031,467380,2
23032,467380,3
23033,467380,11
23034,467380,14
23035,467390,6
23036,467390,14
23037,467400,2
23038,467400,9
23039,467400,14
23040,467400,21
23041,467430,6
23042,467470,2
23043,467470,6
23044,467470,14
23045,467480,9
23046,467480,14
23047,467480,21
23048,467490,3
23049,467490,6
23050,467490,14
23051,467520,21
23052,467520,24
23053,467570,2
23054,467570,3
23055,467570,9
23056,467570,14
23057,467570,15
23058,467570,21
23059,467660,3
23060,467660,13
23061,467660,19
23062,467660,28
23063,467760,2
23064,467760,6
23065,467760,24
23066,467780,6
23067,467780,14
23068,467790,2
23069,467790,14
23070,467810,2
23071,467810,6
23072,467810,14
23073,467820,2
23074,467820,14
23075,467850,2
23076,467850,14
23077,467890,5
23078,467890,9
23079,467900,2
23080,467900,3
23081,467900,6
23082,467900,9
23083,467900,14
23084,467900,23
23085,467910,2
23086,467910,3
23087,467910,14
23088,467910,19
23089,467930,2
23090,467930,6
23091,467930,14
23092,467930,16
23093,467950,2
23094,467950,3
23095,467950,6
23096,467950,14
23097,467950,19
23098,467960,3
23099,467960,6
23100,467960,14
23101,467960,19
23102,467960,21
23103,467960,24
23104,468000,3
23105,468000,14
23106,468000,21
23107,468050,3
23108,468050,14
23109,468070,9
23110,468070,15
23111,468070,21
23112,468070,23
23113,468080,3
23114,468080,14
23115,468100,2
23116,468100,14
23117,468100,18
23118,468100,21
23119,468100,23
23120,468110,2
23121,468110,6
23122,468110,14
23123,468130,2
23124,468130,9
23125,468130,14
23126,468150,2
23127,468150,14
23128,468160,6
23129,468160,14
23130,468160,24
23131,468170,2
23132,468170,3
23133,468170,9
23134,468170,14
23135,468240,18
23136,468240,21
23137,468240,23
23138,468310,2
23139,468320,6
23140,468330,2
23141,468330,14
23142,468350,9
23143,468350,24
23144,468490,2
23145,468490,3
23146,468490,6
23147,468490,14
23148,468490,24
23149,468530,3
23150,468540,6
23151,468540,9
23152,468540,14
23153,468560,3
23154,468560,11
23155,468560,14
23156,468570,3
23157,468570,14
23158,468650,2
23159,468650,3
23160,468650,14
23161,468670,2
23162,468670,14
23163,468700,6
23164,468700,11
23165,468740,2
23166,468740,6
23167,468740,14
23168,468740,21
23169,468740,24
23170,468780,2
23171,468780,14
23172,468780,18
23173,468780,23
23174,468800,2
23175,468800,14
23176,468820,3
23177,468820,6
23178,468820,9
23179,468820,21
23180,468920,6
23181,468920,21
23182,468920,23
23183,468930,2
23184,468930,3
23185,468930,14
23186,469550,2
23187,469550,18
23188,469550,21
23189,469560,6
23190,469560,23
23191,469600,9
23192,469600,14
23193,469600,24
23194,469610,3
23195,469610,14
23196,469610,21
23197,469610,28
23198,469650,26
23199,469710,14
23200,469710,24
23201,469720,3
23202,469720,14
23203,469720,19
23204,469720,24
23205,469730,2
23206,469730,6
23207,469730,14
23208,469790,2
23209,469790,3
23210,469790,6
23211,469790,14
23212,469800,24
23213,469820,2
23214,469820,14
23215,469830,11
23216,469830,24
23217,469890,6
23218,469900,11
23219,469900,14
23220,469900,24
23221,469920,14
23222,469920,15
23223,469920,19
23224,469920,21
23225,469930,11
23226,469930,14
23227,469930,15
23228,469930,19
23229,469980,3
23230,469980,14
23231,469980,19
23232,469990,6
23233,469990,11
23234,470020,2
23235,470020,3
23236,470020,14
23237,470020,19
23238,470040,2
23239,470040,14
23240,470040,19
23241,470060,2
23242,470060,14
23243,470090,2
23244,470090,14
23245,470130,3
23246,470130,11
23247,470140,6
23248,470140,14
23249,470170,14
23250,470210,2
23251,470210,3
23252,470210,14
23253,470210,28
23254,470220,6
23255,470260,3
23256,470260,14
23257,470270,2
23258,470270,3
23259,470270,14
23260,470280,3
23261,470280,9
23262,470280,14
23263,470300,14
23264,470300,19
23265,470310,6
23266,470310,9
23267,470310,14
23268,470310,19
23269,470310,24
23270,470440,6
23271,470440,14
23272,470440,24
23273,470450,2
23274,470450,3
23275,470450,14
23276,470450,24
23277,470470,2
23278,470470,14
23279,470470,23
23280,470480,2
23281,470480,3
23282,470480,14
23283,470480,18
23284,470490,2
23285,470490,3
23286,470490,6
23287,470490,14
23288,470580,3
23289,470580,6
23290,470580,14
23291,470590,6
23292,470590,14
23293,470590,18
23294,470590,21
23295,470600,9
23296,470600,21
23297,470740,21
23298,470760,2
23299,470760,14
23300,470780,14
23301,470890,2
23302,470890,14
23303,471010,2
23304,471010,3
23305,471010,14
23306,471010,19
23307,471160,6
23308,471160,14
23309,471160,23
23310,471170,6
23311,471170,14
23312,471170,21
23313,471170,24
23314,471200,14
23315,471200,21
23316,471220,6
23317,471220,14
23318,471220,23
23319,471260,6
23320,471260,14
23321,471260,21
23322,471270,2
23323,471270,6
23324,471270,14
23325,471330,2
23326,471330,14
23327,471380,3
23328,471380,14
23329,471380,19
23330,471380,21
23331,471380,24
23332,471400,2
23333,471400,3
23334,471400,9
23335,471400,14
23336,471550,2
23337,471550,19
23338,471570,6
23339,471570,14
23340,471630,6
23341,471630,11
23342,471630,14
23343,471660,21
23344,471700,2
23345,471700,3
23346,471700,14
23347,471710,2
23348,471710,3
23349,471710,6
23350,471710,9
23351,471710,11
23352,471710,15
23353,471710,23
23354,471730,2
23355,471730,14
23356,471730,18
23357,471730,23
23358,471770,2
23359,471770,3
23360,471770,14
23361,471810,6
23362,471810,14
23363,471910,2
23364,471910,3
23365,471910,6
23366,471910,14
23367,471910,19
23368,471910,21
23369,471920,3
23370,471920,14
23371,472060,11
23372,472060,14
23373,472060,24
23374,472420,3
23375,472420,6
23376,472420,14
23377,472680,3
23378,472680,6
23379,472680,11
23380,472680,14
23381,472720,2
23382,472720,6
23383,472720,9
23384,472720,14
23385,472740,2
23386,472740,3
23387,472770,14
23388,472830,2
23389,472830,14
23390,472870,3
23391,473140,2
23392,473140,6
23393,473140,14
23394,473450,3
23395,473450,14
23396,473460,3
23397,473460,6
23398,473460,14
23399,473470,2
23400,473470,3
23401,473470,14
23402,473470,19
23403,473470,24
23404,473480,2
23405,473480,3
23406,473480,6
23407,473480,14
23408,473510,2
23409,473510,3
23410,473510,6
23411,473510,14
23412,473520,6
23413,473520,14
23414,473520,24
23415,473530,2
23416,473530,3
23417,473530,14
23418,473540,3
23419,473540,6
23420,473560,2
23421,473560,6
23422,473560,14
23423,473560,24
23424,473610,19
23425,473610,24
23426,473670,14
23427,473670,21
23428,473690,2
23429,473690,3
23430,473690,14
23431,473710,2
23432,473710,3
23433,473710,14
23434,473720,2
23435,473720,3
23436,473730,6
23437,473730,14
23438,473730,21
23439,473730,24
23440,473740,3
23441,473740,6
23442,473740,14
23443,473740,16
23444,473740,20
23445,473770,2
23446,473770,14
23447,473770,18
23448,473780,14
23449,473800,2
23450,473800,14
23451,473810,2
23452,473810,3
23453,473810,14
23454,473810,15
23455,473810,21
23456,473840,2
23457,473840,3
23458,473840,14
23459,473840,19
23460,473910,2
23461,473910,9
23462,473910,14
23463,473910,21
23464,473910,23
23465,473920,3
23466,473920,14
23467,473970,2
23468,473970,14
23469,473970,21
23470,473970,24
23471,474010,3
23472,474010,11
23473,474010,14
23474,474030,3
23475,474030,11
23476,474050,6
23477,474050,14
23478,474210,2
23479,474210,14
23480,474240,3
23481,474620,2
23482,474620,14
23483,474730,2
23484,474730,3
23485,474730,14
23486,474730,21
23487,474730,24
23488,474750,3
23489,474750,14
23490,474750,19
23491,474750,21
23492,474790,2
23493,474790,3
23494,474790,6
23495,474790,14
23496,474790,15
23497,474790,21
23498,474810,2
23499,474810,3
23500,474810,14
23501,474820,6
23502,474820,14
23503,474830,14
23504,474830,24
23505,474880,3
23506,474880,14
23507,474880,19
23508,474880,24
23509,474890,2
23510,474890,9
23511,474890,24
23512,474910,3
23513,474910,14
23514,474910,24
23515,474960,2
23516,474980,6
23517,474980,14
23518,474980,21
23519,475050,6
23520,475050,14
23521,475070,2
23522,475070,11
23523,475070,14
23524,475080,2
23525,475080,3
23526,475090,2
23527,475090,3
23528,475090,14
23529,475150,2
23530,475150,19
23531,475190,3
23532,475190,14
23533,475220,2
23534,475220,3
23535,475220,6
23536,475220,14
23537,475240,2
23538,475240,3
23539,475240,14
23540,475430,2
23541,475430,3
23542,475430,6
23543,475430,14
23544,475430,24
23545,475470,6
23546,475470,14
23547,475470,21
23548,475470,23
23549,475470,24
23550,475490,3
23551,475490,14
23552,475490,19
23553,475490,21
23554,475520,2
23555,475520,6
23556,475520,14
23557,475530,2
23558,475530,14
23559,475550,3
23560,475550,14
23561,475550,24
23562,475620,6
23563,475620,21
23564,475960,2
23565,475960,3
23566,475960,14
23567,476000,14
23568,476020,3
23569,476020,14
23570,476030,2
23571,476030,14
23572,476030,19
23573,476240,6
23574,476240,14
23575,476240,24
23576,476360,2
23577,476360,14
23578,476370,6
23579,476370,14
23580,476370,19
23581,476410,3
23582,476410,6
23583,476410,14
23584,476420,14
23585,476420,19
23586,476420,21
23587,476420,24
23588,476430,2
23589,476430,3
23590,476430,21
23591,476460,6
23592,476460,11
23593,476460,14
23594,476460,24
23595,476480,3
23596,476480,15
23597,476490,3
23598,476490,14
23599,476490,19
23600,476510,2
23601,476510,3
23602,476510,14
23603,476530,21
23604,476530,24
23605,476540,3
23606,476540,11
23607,476600,2
23608,476650,3
23609,476670,2
23610,476670,6
23611,476670,14
23612,476670,19
23613,476670,24
23614,476700,2
23615,476700,3
23616,476700,14
23617,476710,2
23618,476710,3
23619,476710,14
23620,476880,3
23621,476880,6
23622,476880,14
23623,476920,3
23624,476920,6
23625,476920,14
23626,476930,6
23627,476930,14
23628,476930,21
23629,477010,14
23630,477130,14
23631,477140,3
23632,477140,9
23633,477140,14
23634,477160,3
23635,477160,14
23636,477170,2
23637,477170,6
23638,477170,14
23639,477170,21
23640,477170,24
23641,477180,2
23642,477180,9
23643,477180,14
23644,477180,21
23645,477180,23
23646,477190,2
23647,477190,14
23648,477200,3
23649,477200,19
23650,477270,2
23651,477270,14
23652,477270,21
23653,477290,14
23654,477310,14
23655,477720,2
23656,477720,3
23657,477720,6
23658,477720,14
23659,477720,24
23660,477730,14
23661,477730,19
23662,477730,24
23663,477740,3
23664,477740,13
23665,477740,28
23666,477750,21
23667,477750,24
23668,477770,18
23669,477770,21
23670,477770,23
23671,477800,6
23672,477800,11
23673,477800,14
23674,477800,21
23675,477870,3
23676,477870,24
23677,477900,9
23678,477900,14
23679,477900,21
23680,477900,24
23681,477910,2
23682,477910,3
23683,477910,14
23684,477950,2
23685,477950,14
23686,477980,2
23687,477980,3
23688,477980,6
23689,477980,14
23690,478010,6
23691,478020,6
23692,478210,3
23693,478210,14
23694,478950,2
23695,478950,3
23696,478950,14
23697,478950,21
23698,478980,3
23699,478980,24
23700,479000,2
23701,479000,14
23702,479020,2
23703,479020,3
23704,479020,14
23705,479020,24
23706,479040,14
23707,479040,21
23708,479100,14
23709,479100,21
23710,479100,24
23711,479110,2
23712,479110,3
23713,479110,14
23714,479140,3
23715,479140,14
23716,479140,19
23717,479150,6
23718,479150,14
23719,479170,2
23720,479170,14
23721,479180,3
23722,479180,9
23723,479180,14
23724,479180,15
23725,479180,19
23726,479180,21
23727,479200,2
23728,479200,3
23729,479200,9
23730,479200,14
23731,479200,19
23732,479260,2
23733,479260,3
23734,479260,6
23735,479260,14
23736,479310,6
23737,479310,14
23738,479330,6
23739,479330,24
23740,479990,2
23741,479990,14
23742,479990,19
23743,480410,3
23744,480410,6
23745,480410,14
23746,480430,2
23747,480430,11
23748,480450,2
23749,480450,6
23750,480450,14
23751,480480,2
23752,480480,14
23753,480490,2
23754,480490,3
23755,480500,2
23756,480500,9
23757,480500,14
23758,480500,15
23759,480500,21
23760,480500,24
23761,480640,19
23762,480640,24
23763,480640,28
23764,480650,21
23765,480690,2
23766,480690,6
23767,480770,2
23768,480770,6
23769,480770,14
23770,480780,14
23771,480900,3
23772,480900,14
23773,481110,3
23774,481110,14
23775,481180,14
23776,481180,24
23777,481190,21
23778,481420,21
23779,481510,3
23780,481600,3
23781,481600,6
23782,481600,14
23783,481600,19
23784,481870,6
23785,481870,14
23786,481870,24
23787,481950,3
23788,481950,14
23789,482120,2
23790,482120,3
23791,482120,14
23792,482210,2
23793,482210,6
23794,482210,21
23795,482210,23
23796,482300,3
23797,482300,14
23798,482300,21
23799,482330,2
23800,482330,14
23801,482390,6
23802,482390,14
23803,482440,3
23804,482440,6
23805,482440,9
23806,482440,14
23807,482450,2
23808,482460,2
23809,482460,9
23810,482460,14
23811,482460,21
23812,482890,6
23813,482890,14
23814,482890,21
23815,482890,24
23816,482920,3
23817,482920,6
23818,482920,11
23819,482920,14
23820,482920,15
23821,482920,19
23822,482920,24
23823,482990,3
23824,482990,6
23825,482990,14
23826,483420,3
23827,483420,6
23828,483490,2
23829,483490,9
23830,483490,14
23831,483680,6
23832,483680,9
23833,483680,11
23834,483680,21
23835,483770,21
23836,483820,2
23837,483820,3
23838,483820,14
23839,483820,19
23840,483820,24
23841,483850,2
23842,483850,9
23843,483850,14
23844,483950,7
23845,483950,29
23846,483960,3
23847,483960,6
23848,483960,16
23849,483960,20
23850,483970,14
23851,483980,3
23852,483980,14
23853,484350,2
23854,484350,3
23855,484350,14
23856,484350,19
23857,484390,2
23858,484390,14
23859,484830,2
23860,484830,3
23861,484830,6
23862,484830,14
23863,484890,2
23864,484890,6
23865,484890,14
23866,484900,14
23867,484900,21
23868,484900,24
23869,484930,2
23870,484930,3
23871,484930,14
23872,484950,2
23873,484950,3
23874,484950,14
23875,484950,19
23876,484950,24
23877,484990,2
23878,484990,3
23879,484990,6
23880,484990,9
23881,484990,14
23882,484990,19
23883,485000,24
23884,485030,2
23885,485030,3
23886,485030,14
23887,485040,3
23888,485040,16
23889,485040,20
23890,485040,21
23891,485080,6
23892,485080,14
23893,485080,21
23894,485080,24
23895,485110,2
23896,485110,9
23897,485110,14
23898,485110,24
23899,485120,14
23900,485160,2
23901,485160,14
23902,485220,2
23903,485220,6
23904,485220,14
23905,485220,24
23906,485230,6
23907,485230,14
23908,485240,2
23909,485240,9
23910,485240,14
23911,485240,19
23912,485260,2
23913,485260,14
23914,485270,6
23915,485270,21
23916,485290,3
23917,485290,6
23918,485310,2
23919,485310,3
23920,485310,6
23921,485310,9
23922,485310,14
23923,485330,2
23924,485330,6
23925,485330,14
23926,485340,3
23927,485340,6
23928,485340,14
23929,485350,6
23930,485350,14
23931,485350,21
23932,485360,2
23933,485360,3
23934,485360,14
23935,485360,19
23936,485360,21
23937,485360,24
23938,485370,2
23939,485370,6
23940,485370,14
23941,485380,13
23942,485380,14
23943,485380,16
23944,485380,20
23945,485380,21
23946,485380,28
23947,485390,14
23948,485390,19
23949,485410,2
23950,485410,3
23951,485410,6
23952,485420,2
23953,485420,3
23954,485420,14
23955,485420,21
23956,485430,9
23957,485430,13
23958,485430,14
23959,485430,28
23960,485440,14
23961,485440,24
23962,485450,6
23963,485450,14
23964,485450,24
23965,485460,14
23966,485460,19
23967,485460,24
23968,485490,2
23969,485490,3
23970,485490,6
23971,485490,14
23972,485490,19
23973,485490,21
23974,485500,2
23975,485500,14
23976,485510,2
23977,485510,19
23978,485560,2
23979,485560,3
23980,485560,6
23981,485560,14
23982,485570,3
23983,485570,14
23984,485570,19
23985,485580,2
23986,485580,3
23987,485580,14
23988,485600,14
23989,485600,21
23990,485610,2
23991,485610,11
23992,485610,23
23993,485620,6
23994,485620,14
23995,485620,24
23996,485640,2
23997,485640,3
23998,485640,6
23999,485640,14
24000,485640,24
24001,485650,6
24002,485650,11
24003,485650,14
24004,485660,2
24005,485660,3
24006,485660,6
24007,485660,14
24008,485670,6
24009,485670,9
24010,485670,14
24011,485670,15
24012,485670,21
24013,485670,23
24014,485680,2
24015,485680,6
24016,485680,14
24017,485680,21
24018,485690,3
24019,485690,6
24020,485690,14
24021,485730,14
24022,485730,24
24023,485740,6
24024,485740,14
24025,485740,24
24026,485750,2
24027,485750,14
24028,485760,6
24029,485760,11
24030,485760,14
24031,485760,24
24032,485790,2
24033,485790,9
24034,485790,18
24035,485800,6
24036,485800,14
24037,485800,21
24038,485820,14
24039,485830,2
24040,485830,3
24041,485830,6
24042,485830,14
24043,485830,19
24044,485860,3
24045,485860,6
24046,485860,14
24047,485870,6
24048,485870,14
24049,485870,21
24050,485870,24
24051,485880,6
24052,485880,14
24053,485880,21
24054,485890,21
24055,485900,14
24056,485900,21
24057,485920,2
24058,485920,6
24059,485920,14
24060,485950,14
24061,485950,24
24062,485970,14
24063,485980,14
24064,485980,24
24065,486020,2
24066,486020,3
24067,486020,14
24068,486120,3
24069,486120,6
24070,486130,2
24071,486130,14
24072,486140,2
24073,486140,6
24074,486140,14
24075,486150,2
24076,486170,3
24077,486170,6
24078,486170,14
24079,486230,6
24080,486230,14
24081,486230,21
24082,486290,6
24083,486290,14
24084,486290,24
24085,486300,3
24086,486300,14
24087,486310,3
24088,486310,14
24089,486310,15
24090,486320,14
24091,486320,24
24092,486350,2
24093,486350,14
24094,486360,2
24095,486360,14
24096,486370,9
24097,486370,14
24098,486370,21
24099,486380,14
24100,486380,19
24101,486430,2
24102,486430,3
24103,486430,14
24104,486440,9
24105,486440,14
24106,486440,21
24107,486460,3
24108,486460,6
24109,486460,11
24110,486470,2
24111,486470,14
24112,486480,2
24113,486480,14
24114,486490,3
24115,486490,19
24116,486500,2
24117,486500,3
24118,486500,6
24119,486500,14
24120,486510,2
24121,486550,2
24122,486550,6
24123,486550,14
24124,486630,2
24125,486630,3
24126,486630,14
24127,486640,6
24128,486640,21
24129,486640,24
24130,486650,2
24131,486650,3
24132,486650,14
24133,486660,9
24134,486660,14
24135,486690,3
24136,486690,9
24137,486690,14
24138,486690,19
24139,486690,24
24140,486720,14
24141,486720,19
24142,486720,24
24143,486760,6
24144,486760,14
24145,486760,24
24146,486780,2
24147,486780,6
24148,486780,21
24149,486780,23
24150,486810,3
24151,486810,6
24152,486850,6
24153,486880,6
24154,486880,14
24155,486880,24
24156,486890,2
24157,486890,6
24158,486890,14
24159,486890,18
24160,486940,21
24161,486940,23
24162,486990,2
24163,486990,14
24164,487000,2
24165,487000,3
24166,487000,14
24167,487000,19
24168,487020,6
24169,487020,14
24170,487030,3
24171,487030,14
24172,487030,24
24173,487040,2
24174,487040,14
24175,487120,2
24176,487120,3
24177,487120,9
24178,487120,14
24179,487120,15
24180,487120,19
24181,487160,3
24182,487160,14
24183,487180,2
24184,487180,3
24185,487180,14
24186,487180,19
24187,487180,21
24188,487220,6
24189,487220,14
24190,487250,6
24191,487250,9
24192,487250,14
24193,487270,2
24194,487270,3
24195,487270,14
24196,487330,2
24197,487330,3
24198,487330,6
24199,487330,14
24200,487330,18
24201,487350,2
24202,487350,6
24203,487350,14
24204,487370,6
24205,487370,14
24206,487420,6
24207,487420,14
24208,487430,6
24209,487430,14
24210,487530,6
24211,487530,14
24212,487580,6
24213,487590,6
24214,487600,6
24215,487630,14
24216,487700,2
24217,487700,3
24218,487700,14
24219,487720,2
24220,487720,3
24221,487720,14
24222,487730,2
24223,487730,6
24224,487730,23
24225,487740,3
24226,487740,14
24227,487740,24
24228,487770,21
24229,487770,23
24230,488020,2
24231,488020,24
24232,488040,4
24233,488040,26
24234,488070,2
24235,488070,14
24236,488080,6
24237,488150,2
24238,488150,9
24239,488150,14
24240,488150,21
24241,488150,23
24242,488160,2
24243,488160,11
24244,488160,14
24245,488210,2
24246,488210,18
24247,488210,21
24248,488210,23
24249,488220,19
24250,488280,6
24251,488280,14
24252,488300,21
24253,488300,23
24254,488310,6
24255,488310,21
24256,488310,23
24257,488330,2
24258,488330,14
24259,488350,2
24260,488350,9
24261,488350,14
24262,488350,18
24263,488360,2
24264,488360,3
24265,488360,21
24266,488440,2
24267,488440,9
24268,488440,11
24269,488440,14
24270,488440,15
24271,488440,19
24272,488460,3
24273,488460,14
24274,488480,2
24275,488480,3
24276,488480,18
24277,488500,2
24278,488500,3
24279,488500,14
24280,488500,19
24281,488550,14
24282,488550,18
24283,488550,21
24284,488580,2
24285,488580,6
24286,488580,14
24287,488590,2
24288,488590,3
24289,488590,9
24290,488660,6
24291,488660,14
24292,488660,21
24293,488660,24
24294,488690,18
24295,488690,21
24296,488690,23
24297,488730,2
24298,488730,14
24299,488760,3
24300,488760,14
24301,488760,19
24302,488770,3
24303,488770,14
24304,488790,13
24305,488790,16
24306,488790,19
24307,488790,20
24308,488790,28
24309,488890,2
24310,488890,14
24311,488910,11
24312,488910,14
24313,488910,24
24314,488920,23
24315,488950,6
24316,488950,19
24317,488950,21
24318,488950,24
24319,488960,6
24320,488960,14
24321,488960,19
24322,488960,24
24323,489000,11
24324,489000,14
24325,489000,15
24326,489000,19
24327,489000,24
24328,489020,19
24329,489050,2
24330,489050,3
24331,489050,14
24332,489050,21
24333,489070,2
24334,489070,3
24335,489070,14
24336,489080,6
24337,489080,14
24338,489080,19
24339,489100,6
24340,489100,9
24341,489100,14
24342,489100,18
24343,489110,2
24344,489110,3
24345,489110,14
24346,489120,2
24347,489120,3
24348,489120,14
24349,489140,2
24350,489140,3
24351,489140,14
24352,489160,2
24353,489160,14
24354,489170,14
24355,489170,24
24356,489220,3
24357,489220,14
24358,489220,19
24359,489240,2
24360,489240,3
24361,489240,9
24362,489240,14
24363,489240,15
24364,489240,19
24365,489260,2
24366,489260,3
24367,489260,13
24368,489260,28
24369,489360,2
24370,489360,3
24371,489360,14
24372,489360,21
24373,489370,19
24374,489370,21
24375,489370,24
24376,489380,2
24377,489380,6
24378,489380,14
24379,489380,21
24380,489440,3
24381,489440,6
24382,489440,14
24383,489460,2
24384,489460,3
24385,489460,9
24386,489460,14
24387,489460,21
24388,489460,24
24389,489470,3
24390,489470,6
24391,489470,14
24392,489520,2
24393,489520,9
24394,489520,11
24395,489520,14
24396,489520,24
24397,489560,2
24398,489560,3
24399,489560,11
24400,489560,15
24401,489560,19
24402,489570,2
24403,489570,6
24404,489570,14
24405,489570,15
24406,489570,24
24407,489580,2
24408,489580,14
24409,489600,14
24410,489600,21
24411,489600,23
24412,489610,2
24413,489610,6
24414,489610,14
24415,489610,19
24416,489630,24
24417,489660,14
24418,489700,2
24419,489700,14
24420,489720,2
24421,489720,14
24422,489730,2
24423,489730,3
24424,489730,14
24425,489740,2
24426,489740,3
24427,489740,6
24428,489760,2
24429,489760,6
24430,489760,14
24431,489760,18
24432,489810,6
24433,489810,14
24434,489810,24
24435,489830,19
24436,489890,6
24437,489900,6
24438,489930,3
24439,489930,6
24440,489930,14
24441,489940,2
24442,489940,9
24443,489940,15
24444,490040,2
24445,490040,6
24446,490040,14
24447,490040,24
24448,490080,14
24449,490080,19
24450,490080,24
24451,490100,14
24452,490160,3
24453,490160,14
24454,490160,21
24455,490170,2
24456,490170,14
24457,490220,9
24458,490220,11
24459,490220,14
24460,490220,21
24461,490220,24
24462,490230,2
24463,490230,11
24464,490230,14
24465,490250,6
24466,490250,14
24467,490250,21
24468,490280,2
24469,490280,3
24470,490280,9
24471,490280,14
24472,490280,19
24473,490300,14
24474,490300,24
24475,490370,24
24476,490390,3
24477,490450,2
24478,490450,3
24479,490450,14
24480,490490,2
24481,490510,6
24482,490510,14
24483,490510,21
24484,490510,23
24485,490510,24
24486,490690,3
24487,490690,14
24488,490820,2
24489,490820,6
24490,490820,14
24491,490840,3
24492,490840,6
24493,490840,14
24494,490860,3
24495,490860,14
24496,490860,19
24497,490870,2
24498,490870,14
24499,490880,2
24500,490880,14
