appdeveloper_id,appid,developer_id
6652,383710,17744
6653,383720,4901
6654,383750,259
6655,383780,3628
6656,383780,9287
6657,383780,10574
6658,383790,2002
6659,383800,12550
6660,383810,1084
6661,383840,14771
6662,383870,2525
6663,383930,13424
6664,383950,572
6665,383960,3972
6666,383980,3625
6667,384000,16094
6668,384010,17124
6669,384030,486
6670,384040,9533
6671,384080,1268
6672,384090,224
6673,384100,15283
6674,384100,15822
6675,384110,6142
6676,384110,7218
6677,384120,11153
6678,384180,11931
6679,384190,6226
6680,384200,9506
6681,384210,6045
6682,384230,693
6683,384250,610
6684,384280,7219
6685,384300,14601
6686,384300,15784
6687,384310,2682
6688,384320,4718
6689,384330,1820
6690,384360,4653
6691,384360,7780
6692,384480,3541
6693,384490,6735
6694,384500,11714
6695,384550,9220
6696,384570,5805
6697,384590,2349
6698,384630,14042
6699,384660,9917
6700,384680,9540
6701,384690,14850
6702,384700,14850
6703,384740,7605
6704,384750,13357
6705,384750,15105
6706,384840,10816
6707,384880,2530
6708,384890,7188
6709,384900,5614
6710,384910,17321
6711,384920,1681
6712,384920,2181
6713,384920,7718
6714,384920,13098
6715,384940,3489
6716,384950,3234
6717,384960,119
6718,384970,5364
6719,384980,17497
6720,384990,9570
6721,385030,11674
6722,385060,14317
6723,385070,1277
6724,385080,15162
6725,385100,15106
6726,385130,3750
6727,385150,4346
6728,385150,6926
6729,385220,17471
6730,385230,1996
6731,385240,16150
6732,385250,2631
6733,385260,16197
6734,385270,12728
6735,385310,4640
6736,385330,7919
6737,385330,8184
6738,385350,3664
6739,385360,12954
6740,385370,13114
6741,385380,11770
6742,385390,6592
6743,385400,7858
6744,385410,9647
6745,385410,15914
6746,385440,2384
6747,385490,7690
6748,385530,1077
6749,385560,2738
6750,385580,2533
6751,385590,5160
6752,385600,15471
6753,385630,9158
6754,385690,403
6755,385700,1056
6756,385710,17609
6757,385730,16739
6758,385730,17557
6759,385760,16739
6760,385770,12372
6761,385800,10632
6762,385810,17421
6763,385830,14733
6764,385840,11226
6765,385850,10252
6766,385860,4626
6767,385900,11491
6768,385940,6913
6769,385950,3401
6770,385960,4740
6771,386050,12436
6772,386070,12062
6773,386080,10075
6774,386090,15239
6775,386100,12493
6776,386140,4791
6777,386160,7023
6778,386180,15205
6779,386200,3302
6780,386260,13519
6781,386280,12737
6782,386290,9250
6783,386330,6976
6784,386340,525
6785,386360,15853
6786,386390,14653
6787,386400,138
6788,386400,6525
6789,386420,6897
6790,386480,17042
6791,386490,8520
6792,386510,16060
6793,386520,2832
6794,386540,5968
6795,386560,1499
6796,386590,9803
6797,386600,16898
6798,386620,16601
6799,386630,7817
6800,386640,8959
6801,386650,6290
6802,386690,11019
6803,386690,12560
6804,386700,16601
6805,386710,10778
6806,386740,14016
6807,386750,13973
6808,386770,10353
6809,386840,11405
6810,386870,13731
6811,386880,8550
6812,386900,3313
6813,386930,1968
6814,386940,2979
6815,386960,7261
6816,386970,9071
6817,386990,4614
6818,387010,8436
6819,387060,2897
6820,387070,3711
6821,387090,4363
6822,387100,13530
6823,387110,10800
6824,387130,9791
6825,387240,423
6826,387240,12180
6827,387270,11838
6828,387280,12562
6829,387290,10305
6830,387340,3138
6831,387340,7240
6832,387340,15177
6833,387370,2834
6834,387400,2318
6835,387430,6310
6836,387450,15451
6837,387840,8971
6838,387850,1757
6839,387860,15631
6840,387870,2370
6841,387880,1996
6842,387890,4028
6843,387930,8315
6844,387970,1254
6845,387970,6383
6846,387990,1407
6847,388010,5375
6848,388050,2982
6849,388060,15359
6850,388090,13562
6851,388120,3600
6852,388120,13700
6853,388140,5844
6854,388160,2703
6855,388210,4319
6856,388260,15847
6857,388300,5047
6858,388320,7485
6859,388320,10506
6860,388340,3830
6861,388360,11811
6862,388370,4365
6863,388390,17326
6864,388410,6588
6865,388410,15719
6866,388410,16644
6867,388420,6156
6868,388430,12921
6869,388440,15564
6870,388450,6493
6871,388490,3025
6872,388500,12210
6873,388500,17769
6874,388540,17056
6875,388550,1935
6876,388600,2464
6877,388620,2983
6878,388660,7861
6879,388680,4523
6880,388720,12910
6881,388730,6245
6882,388750,1082
6883,388800,7557
6884,388830,7610
6885,388840,2658
6886,388880,10833
6887,388900,11309
6888,388910,10105
6889,388960,16235
6890,388970,3680
6891,389010,16405
6892,389050,2586
6893,389140,1067
6894,389160,2160
6895,389170,2627
6896,389170,4504
6897,389190,6314
6898,389190,12386
6899,389220,677
6900,389230,15688
6901,389250,48
6902,389260,10802
6903,389260,16848
6904,389270,7285
6905,389310,14199
6906,389330,12698
6907,389330,16742
6908,389400,12607
6909,389430,9928
6910,389430,10947
6911,389460,17499
6912,389470,7472
6913,389510,11666
6914,389530,6842
6915,389570,5665
6916,389650,4416
6917,389680,16386
6918,389690,16386
6919,389700,6116
6920,389730,1510
6921,389740,17048
6922,389840,12154
6923,389850,15812
6924,389870,7240
6925,389900,6489
6926,389900,7473
6927,389940,1753
6928,389970,259
6929,389980,12145
6930,390030,15538
6931,390040,5385
6932,390090,17014
6933,390100,8051
6934,390200,2262
6935,390210,12616
6936,390220,1001
6937,390290,2397
6938,390310,9661
6939,390330,15551
6940,390340,2546
6941,390460,7323
6942,390510,7222
6943,390520,11476
6944,390540,6932
6945,390560,14016
6946,390570,2982
6947,390610,8349
6948,390620,12884
6949,390660,3670
6950,390670,7214
6951,390680,13269
6952,390710,11381
6953,390720,811
6954,390730,11381
6955,390870,16150
6956,390880,13988
6957,390890,3683
6958,390910,88
6959,390920,6181
6960,390920,13015
6961,390930,1999
6962,390940,550
6963,390940,10720
6964,390970,3600
6965,390970,5572
6966,391000,550
6967,391030,2437
6968,391040,3054
6969,391040,5323
6970,391070,12475
6971,391100,15289
6972,391120,9386
6973,391120,12580
6974,391140,12476
6975,391160,13345
6976,391170,16805
6977,391180,7654
6978,391190,2125
6979,391210,6909
6980,391220,3445
6981,391220,4703
6982,391220,5322
6983,391220,5323
6984,391220,10917
6985,391250,8584
6986,391260,8708
6987,391270,3814
6988,391280,9530
6989,391290,8348
6990,391300,12771
6991,391310,671
6992,391340,4716
6993,391380,8879
6994,391390,4526
6995,391400,33
6996,391410,9382
6997,391410,11817
6998,391420,14374
6999,391440,7206
7000,391460,11049
7001,391490,15985
7002,391510,8506
7003,391520,11848
7004,391540,15886
7005,391550,12008
7006,391560,2387
7007,391580,5165
7008,391590,5591
7009,391600,4023
7010,391630,6045
7011,391640,13603
7012,391650,16216
7013,391660,1277
7014,391720,2034
7015,391730,2445
7016,391740,394
7017,391780,4502
7018,391820,615
7019,391910,8396
7020,391960,7881
7021,392000,13499
7022,392020,17045
7023,392030,8297
7024,392040,16221
7025,392070,17477
7026,392080,12749
7027,392100,60
7028,392110,792
7029,392120,9041
7030,392160,4697
7031,392190,16880
7032,392260,14428
7033,392280,3958
7034,392290,6693
7035,392330,9429
7036,392330,10996
7037,392370,10027
7038,392410,6946
7039,392450,13501
7040,392470,8522
7041,392580,3568
7042,392600,10670
7043,392610,11634
7044,392620,3722
7045,392680,5861
7046,392690,7849
7047,392720,11881
7048,392730,796
7049,392780,8744
7050,392820,10923
7051,392890,13918
7052,392920,7850
7053,392930,11492
7054,392940,13257
7055,392950,5438
7056,392970,5438
7057,393080,1629
7058,393080,12682
7059,393150,16238
7060,393170,12063
7061,393190,11228
7062,393190,14169
7063,393200,7567
7064,393220,17381
7065,393240,9151
7066,393290,16443
7067,393350,3101
7068,393350,7839
7069,393380,11219
7070,393390,2658
7071,393390,5826
7072,393410,7973
7073,393420,1514
7074,393430,7221
7075,393460,9215
7076,393520,7950
7077,393530,12102
7078,393540,1236
7079,393550,4973
7080,393600,7715
7081,393610,14056
7082,393660,5749
7083,393750,10095
7084,393770,16099
7085,393790,13955
7086,393820,15273
7087,393860,8270
7088,393920,4089
7089,393930,1982
7090,393950,12901
7091,393980,17744
7092,394010,3432
7093,394030,8428
7094,394120,1300
7095,394130,13543
7096,394140,9729
7097,394160,1510
7098,394220,12017
7099,394230,6121
7100,394260,15205
7101,394270,2649
7102,394280,15556
7103,394280,17300
7104,394290,22
7105,394310,8804
7106,394360,11607
7107,394390,13218
7108,394430,77
7109,394450,13185
7110,394480,10111
7111,394490,16013
7112,394510,1167
7113,394540,15265
7114,394550,7179
7115,394600,7557
7116,394680,554
7117,394690,12032
7118,394700,1335
7119,394720,14460
7120,394760,1466
7121,394770,6062
7122,394840,7162
7123,394850,8738
7124,394870,1923
7125,394950,13320
7126,394970,7038
7127,394990,5762
7128,395100,5316
7129,395140,4725
7130,395160,9282
7131,395170,7909
7132,395190,11218
7133,395200,14133
7134,395250,14236
7135,395270,3814
7136,395300,2691
7137,395350,2514
7138,395380,17255
7139,395400,16940
7140,395420,630
7141,395470,4745
7142,395480,14528
7143,395500,13872
7144,395520,558
7145,395520,725
7146,395520,6609
7147,395520,9273
7148,395520,15757
7149,395550,3264
7150,395560,917
7151,395570,17065
7152,395580,5358
7153,395600,17180
7154,395620,9264
7155,395850,5250
7156,395860,14408
7157,395880,925
7158,395900,16830
7159,395910,1497
7160,395920,13731
7161,395930,550
7162,395930,554
7163,395940,1012
7164,395960,12904
7165,396010,12556
7166,396030,9254
7167,396060,5020
7168,396060,7937
7169,396060,15460
7170,396090,9201
7171,396230,2832
7172,396260,11432
7173,396280,5806
7174,396310,11244
7175,396320,6913
7176,396350,7193
7177,396360,14599
7178,396480,2391
7179,396530,11817
7180,396560,5231
7181,396590,13777
7182,396610,10800
7183,396640,3823
7184,396650,12014
7185,396660,17063
7186,396680,2858
7187,396710,9680
7188,396730,3870
7189,396750,13164
7190,396790,7409
7191,396790,7917
7192,396800,7917
7193,396800,17746
7194,396820,10926
7195,396850,225
7196,396860,16945
7197,396870,13975
7198,396890,4300
7199,396900,2493
7200,396930,11494
7201,397020,7582
7202,397040,10859
7203,397060,314
7204,397090,16502
7205,397100,5883
7206,397160,15069
7207,397180,16941
7208,397190,2472
7209,397200,15238
7210,397210,15206
7211,397240,4866
7212,397270,14538
7213,397310,9144
7214,397320,11210
7215,397330,4312
7216,397340,8174
7217,397350,7386
7218,397360,8569
7219,397390,11301
7220,397400,7090
7221,397430,15447
7222,397440,6592
7223,397460,7722
7224,397500,8708
7225,397570,5155
7226,397580,11646
7227,397600,5347
7228,397640,2984
7229,397660,6765
7230,397660,8344
7231,397690,4887
7232,397700,12802
7233,397720,8522
7234,397730,6761
7235,397730,16080
7236,397740,9673
7237,397750,3477
7238,397760,2383
7239,397770,10153
7240,397780,2832
7241,397800,12997
7242,397810,3505
7243,397820,16840
7244,397830,12210
7245,397830,17769
7246,397840,7480
7247,397850,8259
7248,397860,4539
7249,397870,861
7250,397900,3380
7251,397940,14193
7252,397950,8738
7253,397960,8812
7254,397970,8812
7255,397980,6957
7256,397990,5172
7257,398000,4312
7258,398020,9110
7259,398030,8695
7260,398070,12867
7261,398100,2903
7262,398110,10474
7263,398120,483
7264,398140,8685
7265,398150,17410
7266,398170,14605
7267,398180,719
7268,398250,16130
7269,398260,124
7270,398450,5552
7271,398460,3309
7272,398480,7082
7273,398480,14588
7274,398530,9136
7275,398620,169
7276,398640,6494
7277,398670,698
7278,398680,17685
7279,398710,4125
7280,398810,11815
7281,398830,1860
7282,398840,9246
7283,398850,5422
7284,398890,13923
7285,398900,1718
7286,398900,4159
7287,398920,15850
7288,398930,3164
7289,398930,3223
7290,398940,5033
7291,398960,2220
7292,398960,3126
7293,398980,7571
7294,399000,2971
7295,399040,15596
7296,399070,2232
7297,399090,17326
7298,399100,5731
7299,399120,13016
7300,399130,1387
7301,399140,967
7302,399180,16443
7303,399230,17062
7304,399240,17414
7305,399260,11414
7306,399420,5891
7307,399420,10851
7308,399430,7531
7309,399520,16058
7310,399530,10268
7311,399600,17225
7312,399640,10877
7313,399670,4841
7314,399780,2852
7315,399780,2853
7316,399790,10899
7317,399810,3518
7318,399820,9891
7319,399880,12169
7320,399890,14965
7321,399900,3961
7322,399910,8727
7323,399910,14069
7324,399910,14868
7325,399920,11300
7326,400020,3044
7327,400030,4311
7328,400080,1639
7329,400110,4724
7330,400110,4950
7331,400110,7975
7332,400110,11431
7333,400110,15882
7334,400130,4751
7335,400160,3093
7336,400170,10653
7337,400180,3074
7338,400200,678
7339,400220,11669
7340,400230,13981
7341,400240,5179
7342,400240,6253
7343,400250,5179
7344,400250,6253
7345,400280,2218
7346,400350,10494
7347,400360,16599
7348,400370,6489
7349,400380,4682
7350,400410,17645
7351,400450,5535
7352,400470,11254
7353,400500,11098
7354,400510,7124
7355,400570,16414
7356,400580,6679
7357,400630,8505
7358,400660,10679
7359,400710,8415
7360,400740,6116
7361,400790,998
7362,400800,10070
7363,400880,8396
7364,400910,3385
7365,400910,6136
7366,400940,10613
7367,401090,5612
7368,401120,8466
7369,401170,12289
7370,401190,12548
7371,401200,7899
7372,401200,10066
7373,401210,1129
7374,401250,17007
7375,401280,7348
7376,401290,14839
7377,401330,15753
7378,401360,17474
7379,401420,4425
7380,401510,167
7381,401510,16751
7382,401550,6416
7383,401560,4495
7384,401680,13329
7385,401690,5512
7386,401710,16101
7387,401800,12017
7388,401810,12201
7389,401820,5713
7390,401840,3278
7391,401890,8522
7392,401910,4571
7393,401970,15795
7394,402020,5806
7395,402030,15298
7396,402040,15295
7397,402060,1183
7398,402060,3706
7399,402060,11046
7400,402120,2271
7401,402130,8673
7402,402150,17659
7403,402160,16933
7404,402170,17997
7405,402170,17998
7406,402170,18003
7407,402180,17192
7408,402190,12412
7409,402210,1757
7410,402220,222
7411,402260,13128
7412,402300,14880
7413,402310,11758
7414,402330,690
7415,402340,12681
7416,402390,121
7417,402430,11466
7418,402530,15546
7419,402560,15123
7420,402570,16125
7421,402620,8928
7422,402670,17345
7423,402710,5319
7424,402750,3043
7425,402800,5186
7426,402840,3060
7427,402850,805
7428,402880,3388
7429,402890,2636
7430,402910,176
7431,402940,3734
7432,402970,9165
7433,402980,9905
7434,403010,6745
7435,403030,10590
7436,403070,13501
7437,403090,550
7438,403100,550
7439,403120,9631
7440,403180,6967
7441,403190,9435
7442,403200,4404
7443,403230,413
7444,403270,5711
7445,403290,2229
7446,403300,5730
7447,403390,15547
7448,403400,1510
7449,403410,1510
7450,403430,1510
7451,403440,11957
7452,403460,6543
7453,403510,6327
7454,403560,14361
7455,403570,518
7456,403590,9836
7457,403640,1138
7458,403660,274
7459,403670,3872
7460,403680,12482
7461,403700,1667
7462,403700,3104
7463,403740,619
7464,403780,12909
7465,403830,1667
7466,403850,509
7467,403860,10805
7468,403880,10070
7469,403900,11897
7470,403940,12826
7471,403950,7325
7472,403970,8432
7473,403980,11210
7474,404030,14991
7475,404040,7386
7476,404050,6363
7477,404070,9325
7478,404080,11793
7479,404100,1271
7480,404150,8156
7481,404170,14774
7482,404180,14774
7483,404200,12132
7484,404270,12748
7485,404390,4756
7486,404400,17200
7487,404410,9976
7488,404420,13282
7489,404460,7126
7490,404480,15281
7491,404510,10350
7492,404530,8686
7493,404540,7073
7494,404550,6292
7495,404580,14819
7496,404590,6029
7497,404620,14579
7498,404630,14952
7499,404640,14952
7500,404660,4506
7501,404680,13325
7502,404690,10579
7503,404700,2261
7504,404750,12688
7505,404770,11932
7506,404790,6322
7507,404820,13469
7508,404850,3107
7509,404860,14215
7510,404890,1267
7511,404960,3524
7512,405000,17068
7513,405010,16535
7514,405070,2596
7515,405180,7984
7516,405180,10571
7517,405190,14057
7518,405240,9975
7519,405290,14030
7520,405310,5323
7521,405310,16059
7522,405310,16178
7523,405340,2049
7524,405370,5257
7525,405440,13678
7526,405480,5855
7527,405500,15725
7528,405530,14300
7529,405540,16101
7530,405550,5555
7531,405610,6533
7532,405640,3673
7533,405650,5124
7534,405670,9376
7535,405710,12144
7536,405720,17161
7537,405760,1853
7538,405780,16205
7539,405810,17064
7540,405820,7294
7541,405820,10837
7542,405830,7294
7543,405830,10837
7544,405900,10901
7545,405950,13167
7546,405970,5274
7547,405980,13129
7548,406080,805
7549,406090,15712
7550,406110,5115
7551,406120,7560
7552,406130,3682
7553,406150,4274
7554,406170,14738
7555,406220,12326
7556,406280,5862
7557,406290,12098
7558,406300,1130
7559,406310,2292
7560,406350,1906
7561,406400,15581
7562,406410,16717
7563,406550,11
7564,406650,2832
7565,406670,2424
7566,406670,11335
7567,406690,11941
7568,406720,9782
7569,406730,296
7570,406760,8659
7571,406780,9746
7572,406850,16656
7573,406860,15821
7574,406870,15556
7575,406920,13637
7576,406930,10532
7577,406940,7406
7578,406970,3137
7579,407000,5443
7580,407020,7947
7581,407020,10502
7582,407050,9563
7583,407060,750
7584,407100,2014
7585,407110,3898
7586,407120,14232
7587,407150,8183
7588,407190,1784
7589,407230,8708
7590,407290,10593
7591,407300,14902
7592,407310,17081
7593,407320,3252
7594,407330,17192
7595,407340,4614
7596,407380,5882
7597,407420,990
7598,407560,571
7599,407600,4312
7600,407620,2029
7601,407630,10961
7602,407680,13501
7603,407690,10199
7604,407700,177
7605,407710,7368
7606,407720,17744
7607,407780,5171
7608,407780,8574
7609,407810,5542
7610,407830,27
7611,407840,14467
7612,407880,4369
7613,407900,9264
7614,407900,12905
7615,407940,5519
7616,407980,17192
7617,408000,6638
7618,408030,14735
7619,408110,3148
7620,408110,15810
7621,408170,3481
7622,408240,6162
7623,408250,16294
7624,408280,13285
7625,408340,9622
7626,408400,11246
7627,408410,5122
7628,408440,15621
7629,408520,2766
7630,408640,14850
7631,408650,11977
7632,408740,12659
7633,408750,8153
7634,408760,3518
7635,408770,14774
7636,408860,13867
7637,408880,13867
7638,408900,6159
7639,408930,11499
7640,408960,14276
7641,408990,6026
7642,409000,14454
7643,409040,6034
7644,409070,13995
7645,409090,5477
7646,409100,16496
7647,409130,12748
7648,409160,3427
7649,409170,257
7650,409170,10505
7651,409170,13386
7652,409280,10967
7653,409290,17401
7654,409320,2516
7655,409340,2871
7656,409360,17203
7657,409370,10991
7658,409380,3228
7659,409380,7917
7660,409390,8967
7661,409410,4876
7662,409420,15064
7663,409440,13145
7664,409440,16134
7665,409450,9526
7666,409460,17137
7667,409490,6148
7668,409510,13882
7669,409520,4381
7670,409560,5469
7671,409580,14033
7672,409590,11396
7673,409600,1415
7674,409610,12432
7675,409610,15052
7676,409630,11496
7677,409660,5667
7678,409670,14847
7679,409690,14847
7680,409710,95
7681,409710,96
7682,409710,2020
7683,409710,5323
7684,409720,95
7685,409720,97
7686,409720,99
7687,409720,2020
7688,409720,4115
7689,409850,10901
7690,409870,10901
7691,409890,5134
7692,409910,1876
7693,409920,7680
7694,410000,12852
7695,410000,14398
7696,410040,4807
7697,410050,4548
7698,410110,7484
7699,410120,12327
7700,410130,12327
7701,410150,5217
7702,410210,11897
7703,410290,6937
7704,410320,13483
7705,410330,991
7706,410340,9272
7707,410370,12951
7708,410380,6904
7709,410390,5285
7710,410430,8357
7711,410440,7775
7712,410440,9750
7713,410470,688
7714,410490,17611
7715,410540,15686
7716,410550,14437
7717,410570,2683
7718,410670,15391
7719,410710,9138
7720,410710,10837
7721,410770,17114
7722,410820,1093
7723,410830,15009
7724,410840,11578
7725,410840,13628
7726,410850,8522
7727,410890,11
7728,410900,4590
7729,410910,2832
7730,410970,13990
7731,410980,13990
7732,410990,12511
7733,411000,7487
7734,411060,17114
7735,411070,10377
7736,411080,10805
7737,411120,7917
7738,411130,9177
7739,411300,11936
7740,411310,14743
7741,411310,15719
7742,411320,14743
7743,411320,15719
7744,411330,67
7745,411370,5699
7746,411390,1082
7747,411480,4289
7748,411520,14719
7749,411530,17114
7750,411540,5154
7751,411560,8810
7752,411570,7050
7753,411590,3936
7754,411590,11757
7755,411600,16345
7756,411610,4100
7757,411620,12989
7758,411630,4632
7759,411680,13003
7760,411690,16873
7761,411720,5272
7762,411740,4850
7763,411750,1708
7764,411760,4486
7765,411820,5567
7766,411830,15177
7767,411860,297
7768,411860,864
7769,411860,9970
7770,411870,5722
7771,411880,11289
7772,411880,17818
7773,411880,17868
7774,411960,8609
7775,411970,8609
7776,411980,8609
7777,412010,10212
7778,412050,17665
7779,412130,637
7780,412130,5063
7781,412140,17399
7782,412140,17771
7783,412150,5049
7784,412170,1277
7785,412210,5540
7786,412230,13760
7787,412270,6576
7788,412290,9898
7789,412310,5681
7790,412360,5742
7791,412360,9185
7792,412360,11290
7793,412370,13062
7794,412380,1087
7795,412400,3711
7796,412410,11191
7797,412440,12748
7798,412450,14142
7799,412450,15091
7800,412460,2409
7801,412470,6117
7802,412480,12748
7803,412490,1913
7804,412520,3281
7805,412530,13214
7806,412540,12669
7807,412560,3518
7808,412560,16336
7809,412600,8876
7810,412620,8319
7811,412640,8042
7812,412660,15816
7813,412670,9723
7814,412730,313
7815,412740,4544
7816,412760,13348
7817,412770,1534
7818,412790,16199
7819,412830,9450
7820,412880,7858
7821,412930,12748
7822,412970,15721
7823,413030,11806
7824,413040,3078
7825,413150,3161
7826,413350,12628
7827,413410,327
7828,413410,14454
7829,413420,327
7830,413420,14454
7831,413470,2649
7832,413480,151
7833,413490,9184
7834,413500,1885
7835,413500,3679
7836,413500,15663
7837,413510,1166
7838,413540,3018
7839,413580,4002
7840,413620,5130
7841,413620,5131
7842,413620,7725
7843,413620,10337
7844,413620,12547
7845,413620,14369
7846,413620,17324
7847,413680,13242
7848,413700,9755
7849,413710,14213
7850,413740,17132
7851,413760,16012
7852,413830,8807
7853,413870,17695
7854,414060,10018
7855,414070,5063
7856,414070,9761
7857,414080,11944
7858,414080,16757
7859,414090,6254
7860,414090,9727
7861,414090,10771
7862,414090,13008
7863,414120,677
7864,414140,10480
7865,414190,11947
7866,414260,16002
7867,414290,4678
7868,414330,3487
7869,414340,10893
7870,414370,4840
7871,414470,10225
7872,414490,5775
7873,414500,7392
7874,414510,11863
7875,414530,701
7876,414550,4137
7877,414580,12602
7878,414660,11398
7879,414700,12775
7880,414720,7712
7881,414730,2981
7882,414740,9014
7883,414760,10444
7884,414770,12072
7885,414810,87
7886,414870,9906
7887,414920,17361
7888,414950,7129
7889,415000,6565
7890,415030,14608
7891,415080,15621
7892,415090,2346
7893,415090,3657
7894,415090,4811
7895,415090,7952
7896,415150,4312
7897,415170,9488
7898,415180,8354
7899,415200,12121
7900,415240,15458
7901,415270,17714
7902,415300,3138
7903,415300,7240
7904,415330,12748
7905,415350,2036
7906,415390,12748
7907,415400,3511
7908,415420,7669
7909,415480,3138
7910,415480,7240
7911,415480,14707
7912,415530,1942
7913,415590,7005
7914,415600,11876
7915,415610,2393
7916,415660,10693
7917,415670,5217
7918,415740,2381
7919,415830,3380
7920,415830,17296
7921,415840,5438
7922,415850,1075
7923,415860,3378
7924,415880,6933
7925,415890,10991
7926,415900,14035
7927,415910,4445
7928,415920,12552
7929,415950,3861
7930,415960,14305
7931,415980,7817
7932,415990,9699
7933,416000,7089
7934,416020,9860
7935,416030,11147
7936,416040,16321
7937,416070,426
7938,416080,9025
7939,416090,17398
7940,416110,2141
7941,416120,10560
7942,416140,15237
7943,416160,3719
7944,416170,15739
7945,416180,993
7946,416190,12481
7947,416200,2685
7948,416210,12139
7949,416240,6711
7950,416250,1019
7951,416290,3501
7952,416310,550
7953,416320,13044
7954,416330,5140
7955,416340,12748
7956,416350,7690
7957,416360,8709
7958,416370,11841
7959,416380,14854
7960,416390,7848
7961,416430,1396
7962,416450,11967
7963,416530,2791
7964,416550,7993
7965,416590,13809
7966,416600,2697
7967,416610,2982
7968,416630,13501
7969,416640,2832
7970,416670,17011
7971,416680,10956
7972,416690,16656
7973,416700,7442
7974,416720,12770
7975,416760,1716
7976,416770,9729
7977,416790,12434
7978,416800,6615
7979,416830,1845
7980,416840,15330
7981,416850,15704
7982,416870,9463
7983,417060,13088
7984,417110,4958
7985,417150,16734
7986,417200,12235
7987,417290,13668
7988,417310,14498
7989,417350,15110
7990,417400,15946
7991,417410,12748
7992,417430,1187
7993,417480,134
7994,417750,16828
7995,417840,11365
7996,417860,8669
7997,417880,15510
7998,417890,677
7999,417900,12643
8000,417910,3329
8001,417920,13708
8002,417980,5181
8003,417990,15164
8004,418030,3087
8005,418040,13857
8006,418040,17567
8007,418050,11014
8008,418060,11320
8009,418070,1442
8010,418070,14221
8011,418070,14361
8012,418120,16547
8013,418150,1538
8014,418160,12607
8015,418170,10118
8016,418180,9018
8017,418190,13518
8018,418210,11082
8019,418240,10084
8020,418250,14255
8021,418260,6201
8022,418270,9674
8023,418280,1806
8024,418280,2518
8025,418300,6841
8026,418310,8454
8027,418340,13247
8028,418360,5927
8029,418370,2550
8030,418430,10140
8031,418440,14524
8032,418460,977
8033,418460,16139
8034,418520,10581
8035,418610,2982
8036,418620,11735
8037,418640,1087
8038,418650,7186
8039,418670,15952
8040,418910,16603
8041,418940,4667
8042,418950,4120
8043,418960,911
8044,419000,11079
8045,419000,13182
8046,419020,3321
8047,419080,2999
8048,419090,11273
8049,419130,7691
8050,419460,11109
8051,419480,9045
8052,419500,7274
8053,419590,12253
8054,419700,10069
8055,419710,3178
8056,419810,15812
8057,419990,12937
8058,420000,995
8059,420020,16882
8060,420060,15407
8061,420070,7663
8062,420070,8382
8063,420100,16746
8064,420110,10632
8065,420160,12553
8066,420170,15831
8067,420180,774
8068,420180,16330
8069,420210,6628
8070,420270,10384
8071,420290,9690
8072,420300,17172
8073,420360,126
8074,420370,2976
8075,420370,7309
8076,420380,1547
8077,420440,8416
8078,420500,1089
8079,420520,14796
8080,420530,9040
8081,420550,11484
8082,420570,8785
8083,420660,17381
8084,420670,1371
8085,420740,6402
8086,420740,11902
8087,420770,7513
8088,420790,3431
8089,420840,7656
8090,420850,9957
8091,420880,6069
8092,420900,16084
8093,420920,9628
8094,420930,8296
8095,420950,13936
8096,420970,9923
8097,420980,10800
8098,421020,3054
8099,421020,5322
8100,421020,5323
8101,421030,17767
8102,421040,16529
8103,421050,3595
8104,421110,4149
8105,421120,759
8106,421140,3088
8107,421140,16785
8108,421180,3110
8109,421260,2237
8110,421600,1506
8111,421610,1082
8112,421620,11836
8113,421630,7050
8114,421660,16746
8115,421670,5332
8116,421700,17192
8117,421710,2937
8118,421740,15025
8119,421810,13257
8120,421870,14701
8121,421870,16037
8122,421880,5705
8123,421880,17712
8124,421890,14880
8125,422010,10671
8126,422010,12249
8127,422020,2351
8128,422030,16530
8129,422100,5179
8130,422110,10315
8131,422130,6494
8132,422140,6494
8133,422210,13460
8134,422250,8191
8135,422270,5646
8136,422300,5487
8137,422420,72
8138,422500,11318
8139,422510,5458
8140,422510,17246
8141,422590,2616
8142,422610,6913
8143,422630,9915
8144,422640,16640
8145,422650,1616
8146,422760,9086
8147,422810,3159
8148,422860,10559
8149,422870,2765
8150,422900,8504
8151,422910,8504
8152,422920,8504
8153,422940,14546
8154,422970,14327
8155,422980,1733
8156,423120,7050
8157,423180,5968
8158,423220,9924
8159,423230,15541
8160,423270,13038
8161,423320,2832
8162,423440,2832
8163,423490,138
8164,423550,3380
8165,423580,14295
8166,423590,11810
8167,423600,17114
8168,423610,5144
8169,423620,6716
8170,423650,14774
8171,423700,9954
8172,423710,10726
8173,423720,3676
8174,423730,6542
8175,423740,16197
8176,423750,2651
8177,423750,8672
8178,423750,11562
8179,423760,1450
8180,423770,7996
8181,423780,10648
8182,423780,11468
8183,423800,10979
8184,423810,9370
8185,423870,9202
8186,423870,9391
8187,423880,10312
8188,423890,16648
8189,423900,1314
8190,423950,327
8191,423950,15440
8192,424000,16612
8193,424010,17084
8194,424030,2523
8195,424040,13307
8196,424060,2244
8197,424100,4472
8198,424170,6129
8199,424200,2938
8200,424210,15888
8201,424250,1494
8202,424260,4570
8203,424280,14209
8204,424310,17262
8205,424320,999
8206,424370,17258
8207,424610,164
8208,424610,12669
8209,424640,16341
8210,424750,17092
8211,424760,5198
8212,424780,7378
8213,424830,10831
8214,424840,15210
8215,424850,9012
8216,424870,16940
