appplatform_id,appid,platform_id
9402,367580,2
9403,367580,3
9404,367600,2
9405,367600,3
9406,367660,3
9407,367670,3
9408,367700,3
9409,367710,2
9410,367710,3
9411,367780,2
9412,367780,3
9413,367800,1
9414,367800,2
9415,367800,3
9416,367820,3
9417,367990,1
9418,367990,2
9419,367990,3
9420,368000,3
9421,368050,1
9422,368050,2
9423,368050,3
9424,368070,3
9425,368080,3
9426,368140,1
9427,368140,3
9428,368150,1
9429,368150,2
9430,368150,3
9431,368160,1
9432,368160,2
9433,368160,3
9434,368180,1
9435,368180,2
9436,368180,3
9437,368220,3
9438,368230,1
9439,368230,2
9440,368230,3
9441,368250,3
9442,368290,3
9443,368310,1
9444,368310,2
9445,368310,3
9446,368340,1
9447,368340,2
9448,368340,3
9449,368360,2
9450,368360,3
9451,368370,2
9452,368370,3
9453,368390,1
9454,368390,2
9455,368390,3
9456,368430,3
9457,368450,1
9458,368450,2
9459,368450,3
9460,368470,3
9461,368500,3
9462,368570,3
9463,368590,2
9464,368590,3
9465,368600,1
9466,368600,2
9467,368600,3
9468,368610,1
9469,368610,2
9470,368610,3
9471,368620,1
9472,368620,2
9473,368620,3
9474,368640,3
9475,368650,1
9476,368650,2
9477,368650,3
9478,368680,3
9479,368690,1
9480,368690,3
9481,368700,3
9482,368710,3
9483,368720,3
9484,368730,1
9485,368730,2
9486,368730,3
9487,368740,3
9488,368760,2
9489,368760,3
9490,368770,2
9491,368770,3
9492,368780,2
9493,368780,3
9494,368830,1
9495,368830,2
9496,368830,3
9497,368860,2
9498,368860,3
9499,368880,1
9500,368880,2
9501,368880,3
9502,368890,1
9503,368890,2
9504,368890,3
9505,368950,3
9506,368970,3
9507,368980,3
9508,368990,3
9509,369000,3
9510,369030,3
9511,369060,1
9512,369060,2
9513,369060,3
9514,369070,1
9515,369070,2
9516,369070,3
9517,369080,3
9518,369100,3
9519,369110,2
9520,369110,3
9521,369120,1
9522,369120,2
9523,369120,3
9524,369180,3
9525,369190,3
9526,369270,3
9527,369280,3
9528,369290,2
9529,369290,3
9530,369310,3
9531,369360,3
9532,369370,3
9533,369390,3
9534,369400,2
9535,369400,3
9536,369420,1
9537,369420,2
9538,369420,3
9539,369440,3
9540,369460,1
9541,369460,2
9542,369460,3
9543,369530,3
9544,369550,1
9545,369550,2
9546,369550,3
9547,369560,1
9548,369560,2
9549,369560,3
9550,369570,1
9551,369570,2
9552,369570,3
9553,369580,1
9554,369580,2
9555,369580,3
9556,369640,3
9557,369700,3
9558,369830,3
9559,369860,3
9560,369890,1
9561,369890,2
9562,369890,3
9563,369990,1
9564,369990,2
9565,369990,3
9566,370020,1
9567,370020,2
9568,370020,3
9569,370050,1
9570,370050,2
9571,370050,3
9572,370060,2
9573,370060,3
9574,370070,1
9575,370070,3
9576,370080,1
9577,370080,2
9578,370080,3
9579,370090,1
9580,370090,2
9581,370090,3
9582,370120,2
9583,370120,3
9584,370130,1
9585,370130,2
9586,370130,3
9587,370140,2
9588,370140,3
9589,370150,1
9590,370150,2
9591,370150,3
9592,370160,2
9593,370160,3
9594,370170,1
9595,370170,2
9596,370170,3
9597,370200,3
9598,370210,3
9599,370220,1
9600,370220,2
9601,370220,3
9602,370270,3
9603,370280,1
9604,370280,2
9605,370280,3
9606,370300,3
9607,370310,3
9608,370350,3
9609,370360,1
9610,370360,2
9611,370360,3
9612,370390,2
9613,370390,3
9614,370440,3
9615,370460,3
9616,370480,2
9617,370480,3
9618,370490,3
9619,370510,3
9620,370540,3
9621,370550,3
9622,370560,3
9623,370570,3
9624,370590,3
9625,370600,3
9626,370620,3
9627,370640,3
9628,370660,3
9629,370670,3
9630,370700,3
9631,370710,3
9632,370730,3
9633,370750,3
9634,370770,3
9635,370780,3
9636,370800,3
9637,370840,3
9638,370910,2
9639,370910,3
9640,370920,1
9641,370920,2
9642,370920,3
9643,370940,2
9644,370940,3
9645,370970,3
9646,371000,3
9647,371010,1
9648,371010,2
9649,371010,3
9650,371100,3
9651,371120,1
9652,371120,2
9653,371120,3
9654,371140,2
9655,371140,3
9656,371180,1
9657,371180,2
9658,371180,3
9659,371190,3
9660,371200,1
9661,371200,2
9662,371200,3
9663,371210,3
9664,371220,3
9665,371280,3
9666,371300,1
9667,371300,2
9668,371300,3
9669,371320,3
9670,371330,1
9671,371330,2
9672,371330,3
9673,371360,3
9674,371370,3
9675,371380,1
9676,371380,2
9677,371380,3
9678,371390,3
9679,371400,3
9680,371410,3
9681,371420,1
9682,371420,2
9683,371420,3
9684,371430,1
9685,371430,2
9686,371430,3
9687,371450,2
9688,371450,3
9689,371460,3
9690,371500,1
9691,371500,2
9692,371500,3
9693,371510,1
9694,371510,2
9695,371510,3
9696,371520,2
9697,371520,3
9698,371530,1
9699,371530,2
9700,371530,3
9701,371550,3
9702,371570,3
9703,371620,3
9704,371650,1
9705,371650,3
9706,371660,3
9707,371670,3
9708,371690,3
9709,371700,3
9710,371710,2
9711,371710,3
9712,371790,1
9713,371790,3
9714,371850,3
9715,371880,1
9716,371880,2
9717,371880,3
9718,371890,1
9719,371890,2
9720,371890,3
9721,371900,3
9722,371970,1
9723,371970,2
9724,371970,3
9725,372000,3
9726,372030,1
9727,372030,2
9728,372030,3
9729,372080,1
9730,372080,2
9731,372080,3
9732,372150,3
9733,372160,3
9734,372190,3
9735,372210,2
9736,372210,3
9737,372250,1
9738,372250,2
9739,372250,3
9740,372330,1
9741,372330,2
9742,372330,3
9743,372340,1
9744,372340,2
9745,372340,3
9746,372350,1
9747,372350,2
9748,372350,3
9749,372360,3
9750,372380,1
9751,372380,3
9752,372430,3
9753,372480,3
9754,372490,1
9755,372490,3
9756,372540,3
9757,372560,3
9758,372570,3
9759,372670,3
9760,372690,3
9761,372720,3
9762,372740,1
9763,372740,2
9764,372740,3
9765,372750,1
9766,372750,2
9767,372750,3
9768,372770,1
9769,372770,3
9770,372780,1
9771,372780,2
9772,372780,3
9773,372800,1
9774,372800,2
9775,372800,3
9776,372820,3
9777,372830,3
9778,372890,2
9779,372890,3
9780,372930,2
9781,372930,3
9782,372940,2
9783,372940,3
9784,372950,2
9785,372950,3
9786,372960,3
9787,372970,3
9788,373120,1
9789,373120,3
9790,373140,1
9791,373140,2
9792,373140,3
9793,373180,2
9794,373180,3
9795,373240,3
9796,373290,1
9797,373290,2
9798,373290,3
9799,373330,3
9800,373360,3
9801,373390,2
9802,373390,3
9803,373420,1
9804,373420,2
9805,373420,3
9806,373440,3
9807,373460,3
9808,373470,2
9809,373470,3
9810,373480,2
9811,373480,3
9812,373600,3
9813,373610,3
9814,373620,3
9815,373630,3
9816,373640,3
9817,373650,3
9818,373670,3
9819,373720,1
9820,373720,2
9821,373720,3
9822,373730,3
9823,373750,3
9824,373770,3
9825,373800,3
9826,373810,3
9827,373820,3
9828,373860,3
9829,373870,3
9830,373880,3
9831,373920,3
9832,373930,1
9833,373930,2
9834,373930,3
9835,373970,1
9836,373970,2
9837,373970,3
9838,373990,1
9839,373990,2
9840,373990,3
9841,374010,3
9842,374030,2
9843,374030,3
9844,374040,3
9845,374050,1
9846,374050,2
9847,374050,3
9848,374060,3
9849,374080,3
9850,374120,3
9851,374150,1
9852,374150,2
9853,374150,3
9854,374170,3
9855,374240,1
9856,374240,2
9857,374240,3
9858,374280,3
9859,374320,3
9860,374380,3
9861,374410,1
9862,374410,2
9863,374410,3
9864,374420,2
9865,374420,3
9866,374450,1
9867,374450,2
9868,374450,3
9869,374460,1
9870,374460,2
9871,374460,3
9872,374510,1
9873,374510,3
9874,374520,3
9875,374620,2
9876,374620,3
9877,374630,3
9878,374640,2
9879,374640,3
9880,374670,3
9881,374830,1
9882,374830,2
9883,374830,3
9884,374900,1
9885,374900,2
9886,374900,3
9887,374940,2
9888,374940,3
9889,374950,1
9890,374950,2
9891,374950,3
9892,374960,2
9893,374960,3
9894,374990,1
9895,374990,2
9896,374990,3
9897,375000,3
9898,375010,1
9899,375010,2
9900,375010,3
9901,375020,3
9902,375030,3
9903,375040,3
9904,375090,3
9905,375120,3
9906,375130,1
9907,375130,2
9908,375130,3
9909,375170,1
9910,375170,2
9911,375170,3
9912,375180,1
9913,375180,2
9914,375180,3
9915,375190,3
9916,375200,1
9917,375200,2
9918,375200,3
9919,375210,3
9920,375220,1
9921,375220,3
9922,375230,3
9923,375250,3
9924,375290,3
9925,375310,3
9926,375320,1
9927,375320,2
9928,375320,3
9929,375330,1
9930,375330,3
9931,375430,3
9932,375440,1
9933,375440,2
9934,375440,3
9935,375450,3
9936,375460,1
9937,375460,2
9938,375460,3
9939,375480,1
9940,375480,3
9941,375500,2
9942,375500,3
9943,375510,3
9944,375520,1
9945,375520,3
9946,375530,3
9947,375550,1
9948,375550,2
9949,375550,3
9950,375570,3
9951,375580,3
9952,375600,1
9953,375600,2
9954,375600,3
9955,375620,1
9956,375620,2
9957,375620,3
9958,375680,2
9959,375680,3
9960,375750,1
9961,375750,2
9962,375750,3
9963,375760,3
9964,375770,1
9965,375770,2
9966,375770,3
9967,375790,1
9968,375790,2
9969,375790,3
9970,375820,1
9971,375820,2
9972,375820,3
9973,375840,2
9974,375840,3
9975,375850,3
9976,375870,3
9977,375900,3
9978,375910,3
9979,375930,3
9980,375950,1
9981,375950,2
9982,375950,3
9983,376110,2
9984,376110,3
9985,376120,2
9986,376120,3
9987,376130,1
9988,376130,2
9989,376130,3
9990,376140,3
9991,376150,3
9992,376160,3
9993,376210,3
9994,376240,1
9995,376240,2
9996,376240,3
9997,376250,1
9998,376250,2
9999,376250,3
10000,376300,3
10001,376310,3
10002,376350,3
10003,376410,3
10004,376450,3
10005,376480,3
10006,376490,3
10007,376520,1
10008,376520,2
10009,376520,3
10010,376560,3
10011,376680,3
10012,376730,1
10013,376730,2
10014,376730,3
10015,376750,1
10016,376750,3
10017,376760,1
10018,376760,2
10019,376760,3
10020,376770,1
10021,376770,2
10022,376770,3
10023,376780,3
10024,376790,3
10025,376870,2
10026,376870,3
10027,376880,1
10028,376880,3
10029,376920,1
10030,376920,2
10031,376920,3
10032,377060,3
10033,377070,1
10034,377070,2
10035,377070,3
10036,377080,1
10037,377080,2
10038,377080,3
10039,377100,2
10040,377100,3
10041,377120,3
10042,377140,1
10043,377140,2
10044,377140,3
10045,377160,3
10046,377190,3
10047,377200,3
10048,377250,3
10049,377260,1
10050,377260,2
10051,377260,3
10052,377280,1
10053,377280,2
10054,377280,3
10055,377290,3
10056,377310,1
10057,377310,2
10058,377310,3
10059,377320,1
10060,377320,2
10061,377320,3
10062,377330,3
10063,377360,2
10064,377360,3
10065,377430,1
10066,377430,2
10067,377430,3
10068,377450,2
10069,377450,3
10070,377460,1
10071,377460,2
10072,377460,3
10073,377470,3
10074,377480,3
10075,377500,2
10076,377500,3
10077,377520,3
10078,377530,3
10079,377550,3
10080,377570,1
10081,377570,2
10082,377570,3
10083,377600,3
10084,377660,2
10085,377660,3
10086,377670,3
10087,377680,1
10088,377680,3
10089,377690,1
10090,377690,2
10091,377690,3
10092,377710,3
10093,377720,3
10094,377760,1
10095,377760,2
10096,377760,3
10097,377840,3
10098,377860,3
10099,377870,3
10100,377880,3
10101,377890,1
10102,377890,2
10103,377890,3
10104,377900,1
10105,377900,2
10106,377900,3
10107,377940,1
10108,377940,2
10109,377940,3
10110,377970,2
10111,377970,3
10112,377980,3
10113,378030,1
10114,378030,2
10115,378030,3
10116,378070,1
10117,378070,2
10118,378070,3
10119,378080,1
10120,378080,2
10121,378080,3
10122,378090,1
10123,378090,2
10124,378090,3
10125,378100,2
10126,378100,3
10127,378110,3
10128,378240,3
10129,378260,3
10130,378270,3
10131,378300,3
10132,378350,3
10133,378360,3
10134,378370,3
10135,378390,3
10136,378420,2
10137,378420,3
10138,378450,3
10139,378480,1
10140,378480,2
10141,378480,3
10142,378510,2
10143,378510,3
10144,378530,1
10145,378530,2
10146,378530,3
10147,378540,3
10148,378570,3
10149,378580,3
10150,378610,1
10151,378610,2
10152,378610,3
10153,378630,3
10154,378660,1
10155,378660,2
10156,378660,3
10157,378700,2
10158,378700,3
10159,378720,3
10160,378750,3
10161,378770,3
10162,378790,3
10163,378800,2
10164,378800,3
10165,378810,1
10166,378810,2
10167,378810,3
10168,378830,3
10169,378850,2
10170,378850,3
10171,378860,3
10172,378930,3
10173,379210,1
10174,379210,2
10175,379210,3
10176,379260,2
10177,379260,3
10178,379290,3
10179,379320,3
10180,379340,3
10181,379380,3
10182,379390,3
10183,379420,1
10184,379420,3
10185,379430,3
10186,379520,3
10187,379530,2
10188,379530,3
10189,379600,3
10190,379610,1
10191,379610,2
10192,379610,3
10193,379640,3
10194,379720,3
10195,379760,2
10196,379760,3
10197,379870,3
10198,379960,3
10199,379980,2
10200,379980,3
10201,379990,3
10202,380000,2
10203,380000,3
10204,380020,3
10205,380100,2
10206,380100,3
10207,380120,3
10208,380140,1
10209,380140,3
10210,380150,2
10211,380150,3
10212,380210,3
10213,380220,3
10214,380360,2
10215,380360,3
10216,380540,3
10217,380550,3
10218,380560,3
10219,380580,3
10220,380600,1
10221,380600,2
10222,380600,3
10223,380660,1
10224,380660,2
10225,380660,3
10226,380670,3
10227,380690,3
10228,380700,2
10229,380700,3
10230,380750,1
10231,380750,2
10232,380750,3
10233,380790,3
10234,380810,1
10235,380810,2
10236,380810,3
10237,380840,1
10238,380840,2
10239,380840,3
10240,380860,2
10241,380860,3
10242,380920,3
10243,380950,3
10244,380990,3
10245,381000,3
10246,381010,1
10247,381010,2
10248,381010,3
10249,381020,1
10250,381020,2
10251,381020,3
10252,381050,2
10253,381050,3
10254,381100,3
10255,381120,1
10256,381120,2
10257,381120,3
10258,381130,1
10259,381130,3
10260,381140,3
10261,381170,1
10262,381170,2
10263,381170,3
10264,381180,3
10265,381210,3
10266,381220,3
10267,381250,1
10268,381250,2
10269,381250,3
10270,381260,1
10271,381260,2
10272,381260,3
10273,381310,3
10274,381320,3
10275,381340,2
10276,381340,3
10277,381550,3
10278,381560,2
10279,381560,3
10280,381590,2
10281,381590,3
10282,381610,2
10283,381610,3
10284,381640,3
10285,381750,1
10286,381750,2
10287,381750,3
10288,381780,2
10289,381780,3
10290,381800,2
10291,381800,3
10292,381850,2
10293,381850,3
10294,381870,3
10295,381880,1
10296,381880,2
10297,381880,3
10298,381890,1
10299,381890,2
10300,381890,3
10301,381900,1
10302,381900,2
10303,381900,3
10304,381910,3
10305,381940,3
10306,382000,3
10307,382050,2
10308,382050,3
10309,382070,3
10310,382080,3
10311,382090,2
10312,382090,3
10313,382110,3
10314,382120,1
10315,382120,2
10316,382120,3
10317,382130,1
10318,382130,2
10319,382130,3
10320,382140,1
10321,382140,2
10322,382140,3
10323,382160,3
10324,382180,3
10325,382250,3
10326,382260,3
10327,382270,1
10328,382270,2
10329,382270,3
10330,382300,1
10331,382300,2
10332,382300,3
10333,382310,3
10334,382320,3
10335,382330,3
10336,382350,2
10337,382350,3
10338,382360,3
10339,382380,3
10340,382420,3
10341,382480,1
10342,382480,2
10343,382480,3
10344,382490,2
10345,382490,3
10346,382570,3
10347,382880,1
10348,382880,2
10349,382880,3
10350,382890,3
10351,382900,3
10352,382920,2
10353,382920,3
10354,383010,3
10355,383020,3
10356,383080,3
10357,383100,3
10358,383120,3
10359,383150,1
10360,383150,3
10361,383180,1
10362,383180,3
10363,383190,3
10364,383230,1
10365,383230,2
10366,383230,3
10367,383240,1
10368,383240,2
10369,383240,3
10370,383270,1
10371,383270,2
10372,383270,3
10373,383330,3
10374,383460,1
10375,383460,2
10376,383460,3
10377,383520,3
10378,383530,3
10379,383540,1
10380,383540,2
10381,383540,3
10382,383560,3
10383,383580,3
10384,383590,2
10385,383590,3
10386,383620,2
10387,383620,3
10388,383630,3
10389,383670,1
10390,383670,2
10391,383670,3
10392,383690,1
10393,383690,2
10394,383690,3
10395,383700,3
10396,383710,3
10397,383720,1
10398,383720,3
10399,383750,3
10400,383780,1
10401,383780,3
10402,383790,1
10403,383790,2
10404,383790,3
10405,383800,3
10406,383810,3
10407,383840,1
10408,383840,2
10409,383840,3
10410,383870,1
10411,383870,2
10412,383870,3
10413,383930,1
10414,383930,2
10415,383930,3
10416,383950,3
10417,383960,3
10418,383980,3
10419,384000,1
10420,384000,2
10421,384000,3
10422,384010,3
10423,384030,3
10424,384040,1
10425,384040,2
10426,384040,3
10427,384080,2
10428,384080,3
10429,384090,3
10430,384100,1
10431,384100,2
10432,384100,3
10433,384110,3
10434,384120,3
10435,384180,3
10436,384190,3
10437,384200,2
10438,384200,3
10439,384210,3
10440,384230,2
10441,384230,3
10442,384250,3
10443,384280,1
10444,384280,2
10445,384280,3
10446,384300,3
10447,384310,2
10448,384310,3
10449,384320,3
10450,384330,1
10451,384330,2
10452,384330,3
10453,384360,3
10454,384480,3
10455,384490,2
10456,384490,3
10457,384500,3
10458,384550,3
10459,384570,3
10460,384590,1
10461,384590,2
10462,384590,3
10463,384630,2
10464,384630,3
10465,384660,3
10466,384680,1
10467,384680,2
10468,384680,3
10469,384690,3
10470,384700,3
10471,384740,1
10472,384740,3
10473,384750,3
10474,384840,3
10475,384880,3
10476,384890,3
10477,384900,3
10478,384910,3
10479,384920,3
10480,384940,1
10481,384940,2
10482,384940,3
10483,384950,1
10484,384950,2
10485,384950,3
10486,384960,1
10487,384960,2
10488,384960,3
10489,384970,3
10490,384980,1
10491,384980,2
10492,384980,3
10493,384990,1
10494,384990,2
10495,384990,3
10496,385030,1
10497,385030,2
10498,385030,3
10499,385060,1
10500,385060,2
10501,385060,3
10502,385070,3
10503,385080,3
10504,385100,3
10505,385130,3
10506,385150,1
10507,385150,2
10508,385150,3
10509,385220,3
10510,385230,3
10511,385240,3
10512,385250,1
10513,385250,2
10514,385250,3
10515,385260,3
10516,385270,1
10517,385270,2
10518,385270,3
10519,385310,1
10520,385310,2
10521,385310,3
10522,385330,3
10523,385350,2
10524,385350,3
10525,385360,3
10526,385370,1
10527,385370,2
10528,385370,3
10529,385380,1
10530,385380,2
10531,385380,3
10532,385390,3
10533,385400,3
10534,385410,3
10535,385440,2
10536,385440,3
10537,385490,2
10538,385490,3
10539,385530,1
10540,385530,2
10541,385530,3
10542,385560,2
10543,385560,3
10544,385580,3
10545,385590,3
10546,385600,3
10547,385630,1
10548,385630,2
10549,385630,3
10550,385690,3
10551,385700,1
10552,385700,2
10553,385700,3
10554,385710,1
10555,385710,2
10556,385710,3
10557,385730,3
10558,385760,3
10559,385770,1
10560,385770,2
10561,385770,3
10562,385800,3
10563,385810,2
10564,385810,3
10565,385830,3
10566,385840,3
10567,385850,3
10568,385860,3
10569,385900,3
10570,385940,2
10571,385940,3
10572,385950,2
10573,385950,3
10574,385960,2
10575,385960,3
10576,386050,3
10577,386070,1
10578,386070,2
10579,386070,3
10580,386080,1
10581,386080,2
10582,386080,3
10583,386090,3
10584,386100,3
10585,386140,3
10586,386160,1
10587,386160,3
10588,386180,3
10589,386200,3
10590,386260,3
10591,386280,1
10592,386280,2
10593,386280,3
10594,386290,2
10595,386290,3
10596,386330,1
10597,386330,2
10598,386330,3
10599,386340,1
10600,386340,2
10601,386340,3
10602,386360,3
10603,386390,2
10604,386390,3
10605,386400,3
10606,386420,1
10607,386420,2
10608,386420,3
10609,386480,1
10610,386480,2
10611,386480,3
10612,386490,3
10613,386510,2
10614,386510,3
10615,386520,1
10616,386520,2
10617,386520,3
10618,386540,3
10619,386560,1
10620,386560,2
10621,386560,3
10622,386590,3
10623,386600,2
10624,386600,3
10625,386620,1
10626,386620,2
10627,386620,3
10628,386630,3
10629,386640,3
10630,386650,1
10631,386650,2
10632,386650,3
10633,386690,3
10634,386700,3
10635,386710,1
10636,386710,2
10637,386710,3
10638,386740,1
10639,386740,2
10640,386740,3
10641,386750,3
10642,386770,3
10643,386840,3
10644,386870,2
10645,386870,3
10646,386880,3
10647,386900,1
10648,386900,2
10649,386900,3
10650,386930,2
10651,386930,3
10652,386940,1
10653,386940,2
10654,386940,3
10655,386960,1
10656,386960,2
10657,386960,3
10658,386970,3
10659,386990,1
10660,386990,2
10661,386990,3
10662,387010,2
10663,387010,3
10664,387060,2
10665,387060,3
10666,387070,3
10667,387090,1
10668,387090,2
10669,387090,3
10670,387100,1
10671,387100,2
10672,387100,3
10673,387110,1
10674,387110,2
10675,387110,3
10676,387130,3
10677,387240,1
10678,387240,3
10679,387270,3
10680,387280,3
10681,387290,3
10682,387340,3
10683,387370,1
10684,387370,2
10685,387370,3
10686,387400,3
10687,387430,3
10688,387450,3
10689,387840,3
10690,387850,2
10691,387850,3
10692,387860,1
10693,387860,2
10694,387860,3
10695,387870,1
10696,387870,2
10697,387870,3
10698,387880,3
10699,387890,3
10700,387930,3
10701,387970,1
10702,387970,2
10703,387970,3
10704,387990,3
10705,388010,3
10706,388050,1
10707,388050,2
10708,388050,3
10709,388060,1
10710,388060,2
10711,388060,3
10712,388090,3
10713,388120,1
10714,388120,2
10715,388120,3
10716,388140,3
10717,388160,3
10718,388210,1
10719,388210,2
10720,388210,3
10721,388260,3
10722,388270,3
10723,388300,3
10724,388320,2
10725,388320,3
10726,388340,3
10727,388360,3
10728,388370,1
10729,388370,2
10730,388370,3
10731,388390,1
10732,388390,3
10733,388410,3
10734,388420,1
10735,388420,2
10736,388420,3
10737,388430,3
10738,388440,1
10739,388440,2
10740,388440,3
10741,388450,2
10742,388450,3
10743,388490,1
10744,388490,2
10745,388490,3
10746,388500,3
10747,388540,1
10748,388540,2
10749,388540,3
10750,388550,1
10751,388550,2
10752,388550,3
10753,388600,3
10754,388620,2
10755,388620,3
10756,388660,2
10757,388660,3
10758,388680,1
10759,388680,2
10760,388680,3
10761,388720,3
10762,388730,2
10763,388730,3
10764,388750,3
10765,388800,3
10766,388830,3
10767,388840,3
10768,388880,1
10769,388880,2
10770,388880,3
10771,388900,3
10772,388910,3
10773,388960,1
10774,388960,2
10775,388960,3
10776,388970,3
10777,389010,1
10778,389010,2
10779,389010,3
10780,389050,3
10781,389140,1
10782,389140,2
10783,389140,3
10784,389160,2
10785,389160,3
10786,389170,1
10787,389170,2
10788,389170,3
10789,389190,2
10790,389190,3
10791,389220,3
10792,389230,2
10793,389230,3
10794,389250,3
10795,389260,3
10796,389270,3
10797,389310,1
10798,389310,2
10799,389310,3
10800,389330,3
10801,389400,3
10802,389430,3
10803,389460,1
10804,389460,2
10805,389460,3
10806,389470,3
10807,389510,1
10808,389510,2
10809,389510,3
10810,389530,3
10811,389570,2
10812,389570,3
10813,389650,1
10814,389650,2
10815,389650,3
10816,389680,3
10817,389690,3
10818,389700,3
10819,389730,3
10820,389740,2
10821,389740,3
10822,389840,2
10823,389840,3
10824,389850,1
10825,389850,2
10826,389850,3
10827,389870,3
10828,389900,3
10829,389940,3
10830,389970,1
10831,389970,2
10832,389970,3
10833,389980,3
10834,390030,3
10835,390040,3
10836,390090,3
10837,390100,3
10838,390200,1
10839,390200,2
10840,390200,3
10841,390210,1
10842,390210,2
10843,390210,3
10844,390220,3
10845,390290,2
10846,390290,3
10847,390310,3
10848,390330,1
10849,390330,2
10850,390330,3
10851,390340,3
10852,390460,3
10853,390510,3
10854,390520,2
10855,390520,3
10856,390540,3
10857,390560,1
10858,390560,2
10859,390560,3
10860,390570,1
10861,390570,2
10862,390570,3
10863,390610,1
10864,390610,2
10865,390610,3
10866,390620,1
10867,390620,2
10868,390620,3
10869,390660,3
10870,390670,3
10871,390680,1
10872,390680,2
10873,390680,3
10874,390710,3
10875,390720,3
10876,390730,3
10877,390870,1
10878,390870,2
10879,390870,3
10880,390880,3
10881,390890,3
10882,390910,1
10883,390910,2
10884,390910,3
10885,390920,3
10886,390930,3
10887,390940,3
10888,390970,1
10889,390970,3
10890,391000,3
10891,391030,3
10892,391040,2
10893,391040,3
10894,391070,3
10895,391100,3
10896,391120,3
10897,391140,3
10898,391160,2
10899,391160,3
10900,391170,1
10901,391170,3
10902,391180,3
10903,391190,1
10904,391190,2
10905,391190,3
10906,391210,2
10907,391210,3
10908,391220,1
10909,391220,2
10910,391220,3
10911,391250,1
10912,391250,2
10913,391250,3
10914,391260,3
10915,391270,3
10916,391280,2
10917,391280,3
10918,391290,3
10919,391300,3
10920,391310,3
10921,391340,3
10922,391380,3
10923,391390,3
10924,391400,3
10925,391410,3
10926,391420,3
10927,391440,3
10928,391460,3
10929,391490,1
10930,391490,2
10931,391490,3
10932,391510,2
10933,391510,3
10934,391520,3
10935,391540,1
10936,391540,2
10937,391540,3
10938,391550,3
10939,391560,3
10940,391580,2
10941,391580,3
10942,391590,2
10943,391590,3
10944,391600,1
10945,391600,2
10946,391600,3
10947,391630,3
10948,391640,3
10949,391650,3
10950,391660,3
10951,391720,1
10952,391720,2
10953,391720,3
10954,391730,1
10955,391730,2
10956,391730,3
10957,391740,3
10958,391780,1
10959,391780,3
10960,391820,1
10961,391820,2
10962,391820,3
10963,391910,3
10964,391960,3
10965,392000,3
10966,392020,1
10967,392020,2
10968,392020,3
10969,392030,3
10970,392040,3
10971,392070,3
10972,392080,3
10973,392100,1
10974,392100,2
10975,392100,3
10976,392110,2
10977,392110,3
10978,392120,1
10979,392120,2
10980,392120,3
10981,392160,3
10982,392190,3
10983,392260,2
10984,392260,3
10985,392280,3
10986,392290,1
10987,392290,2
10988,392290,3
10989,392330,3
10990,392370,1
10991,392370,2
10992,392370,3
10993,392410,2
10994,392410,3
10995,392450,3
10996,392470,3
10997,392580,3
10998,392600,1
10999,392600,2
11000,392600,3
11001,392610,2
11002,392610,3
11003,392620,2
11004,392620,3
11005,392680,3
11006,392690,3
11007,392720,2
11008,392720,3
11009,392730,3
11010,392780,3
11011,392820,1
11012,392820,2
11013,392820,3
11014,392890,3
11015,392920,3
11016,392930,3
11017,392940,3
11018,392950,2
11019,392950,3
11020,392970,2
11021,392970,3
11022,393080,3
11023,393150,1
11024,393150,2
11025,393150,3
11026,393170,1
11027,393170,3
11028,393190,2
11029,393190,3
11030,393200,3
11031,393220,3
11032,393240,3
11033,393290,3
11034,393350,2
11035,393350,3
11036,393380,3
11037,393390,3
11038,393410,3
11039,393420,2
11040,393420,3
11041,393430,1
11042,393430,2
11043,393430,3
11044,393460,1
11045,393460,2
11046,393460,3
11047,393520,1
11048,393520,2
11049,393520,3
11050,393530,2
11051,393530,3
11052,393540,3
11053,393550,1
11054,393550,2
11055,393550,3
11056,393600,3
11057,393610,1
11058,393610,2
11059,393610,3
11060,393660,3
11061,393750,3
11062,393770,3
11063,393790,3
11064,393820,3
11065,393860,2
11066,393860,3
11067,393920,1
11068,393920,2
11069,393920,3
11070,393930,2
11071,393930,3
11072,393950,3
11073,393980,2
11074,393980,3
11075,394010,3
11076,394030,3
11077,394120,3
11078,394130,3
11079,394140,3
11080,394160,3
11081,394220,2
11082,394220,3
11083,394230,3
11084,394260,3
11085,394270,2
11086,394270,3
11087,394280,1
11088,394280,2
11089,394280,3
11090,394290,3
11091,394310,1
11092,394310,2
11093,394310,3
11094,394360,1
11095,394360,2
11096,394360,3
11097,394390,3
11098,394430,1
11099,394430,2
11100,394430,3
11101,394450,3
11102,394480,2
11103,394480,3
11104,394490,3
11105,394510,3
11106,394540,3
11107,394550,3
11108,394600,3
11109,394680,2
11110,394680,3
11111,394690,3
11112,394700,2
11113,394700,3
11114,394720,3
11115,394760,2
11116,394760,3
11117,394770,1
11118,394770,2
11119,394770,3
11120,394840,3
11121,394850,1
11122,394850,2
11123,394850,3
11124,394870,3
11125,394950,2
11126,394950,3
11127,394970,1
11128,394970,2
11129,394970,3
11130,394990,1
11131,394990,2
11132,394990,3
11133,395100,3
11134,395140,2
11135,395140,3
11136,395160,1
11137,395160,2
11138,395160,3
11139,395170,3
11140,395190,2
11141,395190,3
11142,395200,3
11143,395250,3
11144,395270,3
11145,395300,1
11146,395300,2
11147,395300,3
11148,395350,2
11149,395350,3
